Layer,ID,Burial_axis,Degree_axis,Condition,Length,Width,Height,Pit,sampled,start_layer,start_depth,end_depth,start_depth_sure,old_layer,Phase,Coffin,Straw_mat,Gender,Age,artefact,count
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,B&W_sauce_plate,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,B&W_vase,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,B&W_bowl,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Porcelain_bowl,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Porcelain_vessel,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Porcelain_vase,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Blue_glazed_vase,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Brown_glazed_vase,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Porcelain_piece,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Stamped_ceramic,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Stoneware,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Ceramic_vessel,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Ceramic_vase,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Iron_artifact,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Stone_artifact,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Grinding_stone,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Stone_hammer,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Stone_axe,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Wood_artifact,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Anping_jar,NA
2,106,2,NA,3,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Kendi_mouth,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Agate_bead,6
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Golden_bead,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Glass_bead,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,IndoPacific_bead,13
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Glass_earring,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Big_Metal_ring,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Small_Metal_ring,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Wide_Metal_ring,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Metal_ring,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Bell,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Knit,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,fish_shape_knit,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Metal_string,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Metal_piece,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Gold_leaf,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Metal_plate,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Hair_pin,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Niddle,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Bone_plate,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Comb,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Coin,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,B&W_sauce_plate,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,B&W_vase,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,B&W_bowl,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Porcelain_bowl,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Porcelain_vessel,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Porcelain_vase,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Blue_glazed_vase,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Brown_glazed_vase,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Porcelain_piece,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Stamped_ceramic,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Stoneware,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Ceramic_vessel,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Ceramic_vase,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Iron_artifact,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Stone_artifact,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Grinding_stone,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Stone_hammer,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Stone_axe,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Wood_artifact,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Anping_jar,NA
1,107,1,285,2,110,60,20,P008,NA,1,-58,-78,NA,4,euro,1,0,4,7,Kendi_mouth,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Agate_bead,3
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Golden_bead,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Glass_bead,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,IndoPacific_bead,1
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Glass_earring,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Big_Metal_ring,2
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Small_Metal_ring,1
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Wide_Metal_ring,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Metal_ring,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Bell,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Knit,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,fish_shape_knit,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Metal_string,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Metal_piece,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Gold_leaf,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Metal_plate,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Hair_pin,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Niddle,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Bone_plate,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Comb,1
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Coin,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,B&W_sauce_plate,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,B&W_vase,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,B&W_bowl,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Porcelain_bowl,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Porcelain_vessel,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Porcelain_vase,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Blue_glazed_vase,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Brown_glazed_vase,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Porcelain_piece,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Stamped_ceramic,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Stoneware,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Ceramic_vessel,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Ceramic_vase,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Iron_artifact,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Stone_artifact,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Grinding_stone,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Stone_hammer,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Stone_axe,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Wood_artifact,NA
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Anping_jar,1
1,108,1,90,2,100,53,36,P008,NA,1,-61,-97,NA,4,euro,1,1,2,5,Kendi_mouth,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Agate_bead,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Golden_bead,1
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Glass_bead,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,IndoPacific_bead,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Glass_earring,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Big_Metal_ring,1
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Small_Metal_ring,2
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Wide_Metal_ring,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Metal_ring,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Bell,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Knit,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,fish_shape_knit,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Metal_string,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Metal_piece,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Gold_leaf,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Metal_plate,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Hair_pin,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Niddle,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Bone_plate,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Comb,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Coin,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,B&W_sauce_plate,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,B&W_vase,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,B&W_bowl,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Porcelain_bowl,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Porcelain_vessel,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Porcelain_vase,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Blue_glazed_vase,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Brown_glazed_vase,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Porcelain_piece,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Stamped_ceramic,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Stoneware,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Ceramic_vessel,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Ceramic_vase,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Iron_artifact,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Stone_artifact,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Grinding_stone,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Stone_hammer,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Stone_axe,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Wood_artifact,NA
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Anping_jar,1
1,109,1,290,2,115,60,25,P008,NA,1,-60,-85,NA,4,euro,1,1,1,5,Kendi_mouth,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Agate_bead,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Golden_bead,4
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Glass_bead,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,IndoPacific_bead,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Glass_earring,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Big_Metal_ring,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Small_Metal_ring,1
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Wide_Metal_ring,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Metal_ring,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Bell,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Knit,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,fish_shape_knit,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Metal_string,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Metal_piece,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Gold_leaf,1
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Metal_plate,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Hair_pin,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Niddle,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Bone_plate,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Comb,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Coin,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,B&W_sauce_plate,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,B&W_vase,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,B&W_bowl,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Porcelain_bowl,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Porcelain_vessel,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Porcelain_vase,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Blue_glazed_vase,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Brown_glazed_vase,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Porcelain_piece,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Stamped_ceramic,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Stoneware,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Ceramic_vessel,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Ceramic_vase,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Iron_artifact,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Stone_artifact,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Grinding_stone,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Stone_hammer,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Stone_axe,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Wood_artifact,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Anping_jar,NA
1,110,1,310,2,85,55,16,P006,NA,1,-65,-81,NA,4,euro,1,0,NA,NA,Kendi_mouth,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Agate_bead,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Golden_bead,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Glass_bead,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,IndoPacific_bead,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Glass_earring,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Big_Metal_ring,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Small_Metal_ring,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Wide_Metal_ring,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Metal_ring,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Bell,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Knit,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,fish_shape_knit,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Metal_string,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Metal_piece,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Gold_leaf,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Metal_plate,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Hair_pin,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Niddle,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Bone_plate,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Comb,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Coin,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,B&W_sauce_plate,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,B&W_vase,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,B&W_bowl,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Porcelain_bowl,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Porcelain_vessel,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Porcelain_vase,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Blue_glazed_vase,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Brown_glazed_vase,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Porcelain_piece,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Stamped_ceramic,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Stoneware,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Ceramic_vessel,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Ceramic_vase,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Iron_artifact,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Stone_artifact,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Grinding_stone,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Stone_hammer,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Stone_axe,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Wood_artifact,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Anping_jar,NA
2,111,1,295,1,120,70,24,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,5,Kendi_mouth,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Agate_bead,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Golden_bead,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Glass_bead,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,IndoPacific_bead,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Glass_earring,NA
2,112,1,310,1,75,47,11,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,Big_Metal_ring,NA
